trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
25,True,"{'a': 0, 'e': 0}",20,0,-224.09348825537106,"{0: 2, 1: 9, 2: 6, 3: 0, 4: 3}",0
26,True,"{'a': 0, 'e': 0}",25,7,-214.4782209419249,"{0: 5, 1: 5, 2: 4, 3: 0, 4: 4}",1
27,True,"{'a': 0, 'e': 0}",25,0,-161.15610082875082,"{0: 7, 1: 8, 2: 9, 3: 0, 4: 1}",0
28,True,"{'a': 0, 'e': 0}",25,0,-194.67926994042222,"{0: 6, 1: 10, 2: 7, 3: 0, 4: 2}",0
29,True,"{'a': 0, 'e': 0}",35,0,-397.03518935588284,"{0: 3, 1: 13, 2: 14, 3: 0, 4: 5}",0
30,True,"{'a': 0, 'e': 0}",20,1,-97.92898543860639,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 1}",1
31,True,"{'a': 0, 'e': 0}",20,0,-212.04939541459723,"{0: 6, 1: 2, 2: 9, 3: 0, 4: 3}",0
32,True,"{'a': 0, 'e': 0}",25,0,-243.7363154876125,"{0: 6, 1: 8, 2: 7, 3: 1, 4: 3}",0
33,True,"{'a': 0, 'e': 0}",30,0,-180.43247908772673,"{0: 9, 1: 10, 2: 10, 3: 0, 4: 1}",0
34,True,"{'a': 0, 'e': 0}",30,0,-327.4181139474219,"{0: 5, 1: 10, 2: 10, 3: 1, 4: 4}",0
35,True,"{'a': 0, 'e': 0}",30,0,-233.2441458934085,"{0: 9, 1: 5, 2: 14, 3: 0, 4: 2}",0
36,True,"{'a': 0, 'e': 0}",25,0,-271.60238609015255,"{0: 2, 1: 11, 2: 9, 3: 0, 4: 3}",0
37,True,"{'a': 0, 'e': 0}",20,0,-199.39344987057038,"{0: 2, 1: 7, 2: 9, 3: 0, 4: 2}",0
38,True,"{'a': 0, 'e': 0}",20,0,-164.08895986102263,"{0: 8, 1: 2, 2: 7, 3: 1, 4: 2}",0
39,True,"{'a': 0, 'e': 0}",20,0,-251.79118382565733,"{0: 3, 1: 7, 2: 6, 3: 0, 4: 4}",0
40,True,"{'a': 0, 'e': 0}",30,0,-285.09988092313023,"{0: 8, 1: 8, 2: 10, 3: 0, 4: 4}",0
41,True,"{'a': 0, 'e': 0}",30,0,-237.78360560136855,"{0: 11, 1: 6, 2: 10, 3: 0, 4: 3}",0
42,True,"{'a': 0, 'e': 0}",20,0,-288.21877732362924,"{0: 3, 1: 5, 2: 7, 3: 0, 4: 5}",0
43,True,"{'a': 0, 'e': 0}",25,0,-158.69150030872495,"{0: 11, 1: 5, 2: 7, 3: 0, 4: 2}",0
44,True,"{'a': 0, 'e': 0}",25,0,-226.80382942148395,"{0: 3, 1: 12, 2: 7, 3: 1, 4: 2}",0
45,True,"{'a': 0, 'e': 0}",30,0,-319.9777544682943,"{0: 6, 1: 13, 2: 6, 3: 0, 4: 5}",0
46,True,"{'a': 0, 'e': 0}",30,0,-364.8878410504627,"{0: 2, 1: 14, 2: 8, 3: 1, 4: 5}",0
47,True,"{'a': 0, 'e': 0}",20,0,-247.59640050868924,"{0: 4, 1: 1, 2: 11, 3: 1, 4: 3}",0
48,True,"{'a': 0, 'e': 0}",20,0,-182.03236807247873,"{0: 3, 1: 9, 2: 6, 3: 0, 4: 2}",0
49,True,"{'a': 0, 'e': 0}",20,0,-165.11401678373338,"{0: 6, 1: 5, 2: 7, 3: 0, 4: 2}",0
50,True,"{'a': 0, 'e': 0}",20,0,-152.43503942241102,"{0: 4, 1: 8, 2: 6, 3: 1, 4: 1}",0
